CD_GEOCMU,lat,long
"2510402",-7.283906,-37.758597
"2510501",-6.978966,-36.251640
"2510600",-7.609487,-37.137382
"2510659",-7.326730,-36.669177
"2510709",-7.114930,-37.043411
"2510808",-6.994982,-37.317914
"2510907",-6.626682,-37.609390
"2511004",-7.460684,-38.079958
"2511103",-6.775073,-36.386756
"2511202",-7.336389,-35.074837
"2511301",-7.201140,-37.946666
"2511400",-6.493271,-36.336536
"2511509",-7.278680,-35.267440
"2511608",-6.883212,-35.608437
"2511707",-6.847859,-35.549851
"2511806",-6.790507,-35.495889
"2511905",-7.431140,-34.842084
"2512002",-7.061380,-36.093255
"2512036",-6.390896,-38.522698
"2512077",-6.591659,-38.500317
"2512101",-6.773276,-37.851390
"2512200",-7.697132,-37.089062
"2512309",-7.653937,-38.005061
"2512408",-7.148751,-35.962994
"2512507",-7.399198,-35.914305
"2512606",-7.041725,-37.139525
"2512705",-6.926546,-35.848145
"2512721",-6.668768,-35.291161
"2512747",-6.542105,-35.646291
"2512754",-7.238169,-35.669411
"2512762",-7.155232,-35.290344
"2512788",-7.681270,-36.138918
"2512804",-6.477726,-37.637409
"2512903",-6.796927,-35.036989
"2513000",-7.097755,-36.839323
"2513109",-7.414595,-35.466108
"2513158",-7.730160,-35.924417
"2513208",-6.546665,-38.054293
"2513307",-6.730879,-38.584419
"2513356",-7.666615,-38.578193
"2513406",-6.918022,-36.906516
"2513505",-7.628159,-38.331251
"2513604",-7.386896,-37.962343
"2513653",-6.476693,-38.483040
"2513703",-7.066261,-35.000474
"2513802",-7.090826,-37.445452
"2513851",-7.220503,-36.615432
"2513901",-6.459191,-37.471424
"2513927",-6.872015,-37.707494
"2513943",-7.592585,-36.402060
"2513968",-6.803568,-37.951299
"2513984",-6.632020,-38.054360
"2514008",-7.452870,-36.490813
"2514107",-8.088820,-36.787579
"2514206",-6.941272,-38.141006
"2514305",-7.259587,-38.327854
"2514404",-6.813114,-37.379757
"2514453",-7.240267,-35.348000
"2514503",-7.098379,-38.494779
"2514552",-7.703007,-38.095959
"2514602",-7.147390,-37.300406
"2514651",-6.235863,-37.358685
"2514701",-6.817417,-36.821344
"2514800",-7.428783,-36.865633
"2514909",-6.927104,-37.085098
"2515005",-7.241239,-35.199928
"2515104",-7.087249,-35.852078
"2515203",-8.158299,-37.015026
"2515302",-7.055297,-35.197589
"2515401",-6.907712,-36.447039
"2515500",-7.535932,-36.708962
"2515609",-6.705517,-35.452027
"2515708",-7.217989,-38.376695
"2515807",-7.171220,-35.663192
"2515906",-6.833190,-35.644667
"2515930",-6.742105,-35.421904
"2515971",-7.179801,-35.256367
"2516003",-6.752676,-35.724980
"2516102",-7.102030,-36.370281
"2516151",-6.726748,-36.210302
"2516201",-6.737821,-38.226657
"2516300",-7.677486,-36.900427
"2516409",-6.538158,-35.518304
"2516508",-7.219219,-36.834985
"2516607",-7.600562,-37.891366
"2516706",-7.245043,-37.240346
"2516755",-6.961012,-36.624140
"2516805",-6.606495,-38.573395
"2516904",-6.508374,-38.392341
"2517001",-7.680764,-35.738091
"2517100",-6.788767,-37.030242
"2517209",-6.559857,-38.267383
"2517407",-8.076907,-37.096160
"2600054",-7.879310,-35.019340
"2600104",-7.737104,-37.620004
"2600203",-8.618929,-41.005395
"2600302",-8.456524,-35.945312
"2600401",-8.728814,-35.481776
"2600500",-9.087044,-37.038648
"2600609",-8.493978,-36.755430
"2600708",-7.602795,-35.193115
"2600807",-8.489919,-36.098645
"2600906",-8.365380,-35.465737
"2601003",-8.891542,-36.276744
"2601052",-7.793237,-35.076137
"2601102",-7.607948,-40.484804
"2601201",-8.384842,-37.010331
"2601300",-8.416564,-35.632775
"2601409",-8.820195,-35.258630
"2601508",-8.605059,-35.815059
"2601607",-8.583564,-38.981940
"2601706",-8.258928,-36.405183
"2601805",-8.265292,-37.987653
"2601904",-8.217909,-35.782405
"2602001",-7.655906,-39.964746
"2602100",-9.202683,-36.684013
"2602209",-7.785542,-35.587444
"2602308",-8.495525,-35.707533
"2602407",-9.026748,-36.529870
"2602506",-7.336555,-37.320747
"2602605",-8.075643,-36.281413
"2602704",-7.737919,-35.347239
"2602803",-8.649040,-37.120869
"2602902",-8.269481,-35.084812
"2603009",-8.386551,-39.329352
"2603108",-8.484928,-36.290945
"2603207",-8.803951,-36.659187
"2603306",-8.750575,-36.321754
"2603405",-8.003916,-38.078683
"2603454",-7.986834,-34.995763
"2603504",-8.349438,-35.771886
"2603603",-7.433123,-35.299566
"2603702",-8.893226,-36.176904
"2603801",-8.687049,-36.599064
"2603900",-7.796230,-37.727160
"2603926",-8.409194,-38.721532
"2604007",-7.819560,-35.305601
"2604106",-8.179980,-36.016588
"2604155",-7.756381,-35.721383
"2604205",-8.675858,-35.730481
"2604304",-7.743823,-39.203738
"2604403",-7.999342,-35.222567
"2604502",-8.229523,-35.473979
"2604601",-7.596313,-35.098677
"2604700",-9.114712,-36.338679
"2604809",-8.433014,-35.530760
"2604908",-8.039953,-35.720772
"2605004",-8.583010,-35.931376
"2605103",-8.173842,-37.681555
"2605152",-8.496197,-40.620297
"2605202",-8.369817,-35.264502
"2605301",-7.516081,-39.748149
"2605400",-7.952893,-35.383241
"2605459",-3.857301,-32.426801
"2605509",-7.476820,-35.243141
"2605608",-7.939923,-37.894764
"2605707",-8.566579,-38.305822
"2605806",-7.935087,-35.884996
"2605905",-8.612930,-35.392609
"2606002",-8.929088,-36.501136
"2606101",-8.013149,-35.339374
"2606200",-7.596975,-34.942469
"2606309",-7.788441,-39.694296
"2606408",-8.198597,-35.564030
"2606507",-9.143471,-36.901057
"2606606",-8.592469,-37.607850
"2606705",-8.613398,-36.201420
"2606804",-7.817730,-34.960468
"2606903",-7.845561,-37.403137
"2607000",-8.808239,-37.846437
"2607109",-7.713861,-37.416132
"2607208",-8.437443,-35.087975
"2607307",-7.497860,-40.217398
"2607406",-8.749277,-38.728563
"2607505",-8.984328,-37.295819
"2607604",-7.759495,-34.854704
"2607653",-7.450009,-35.134370
"2607703",-7.397544,-37.143236
"2607752",-7.745845,-34.907341
"2607802",-7.686384,-35.032561
"2607901",-8.152158,-35.003361
"2607950",-8.743310,-35.807829
"2608008",-8.055209,-36.533863
"2608057",-9.207755,-38.213788
"2608107",-7.859935,-35.593961
"2608206",-8.561889,-35.544461
"2608255",-8.744067,-36.459557
"2608305",-8.715472,-36.393970
"2608404",-8.755429,-36.142747
"2608453",-7.852588,-35.336724
"2608503",-7.909767,-35.294141
"2608602",-9.162192,-36.465162
"2608701",-8.682366,-35.895584
"2608750",-8.777381,-40.223005
"2608800",-8.677954,-36.286294
"2608909",-7.847724,-35.447861
"2609006",-7.527665,-35.450211
"2609105",-7.704601,-35.500263
"2609154",-8.892924,-37.554223
"2609204",-8.834209,-35.761711
"2609303",-8.157508,-38.736063
"2609402",-8.143838,-35.146906
"2609501",-7.737196,-35.233169
"2609600",-7.993098,-34.866127
"2609709",-7.705822,-35.598599
"2609808",-8.472115,-39.591073
"2609907",-7.964843,-40.164149
"2610004",-8.656563,-35.629946
"2610103",-9.011413,-36.277852
"2610202",-8.665102,-36.049141
"2610301",-8.893941,-36.707112
"2610400",-8.161758,-39.769623
"2610509",-8.012386,-35.546461
"2610608",-7.906154,-35.155024
"2610707",-7.928155,-34.883262
"2610806",-8.697387,-36.899932
"2610905",-8.390753,-36.739467
"2611002",-8.899330,-38.307894
"2611101",-9.019795,-40.572359
"2611200",-8.224773,-36.711716
"2611309",-8.181682,-35.387295
"2611408",-8.326944,-35.390935
"2611507",-8.836065,-36.028680
"2611533",-7.717610,-37.849074
"2611606",-8.039225,-34.933175
"2611705",-8.081951,-35.882900
"2611804",-8.504611,-35.366514
"2611903",-8.675069,-35.218150
"2612000",-8.303363,-35.684588
"2612109",-7.916145,-35.593818
"2612208",-8.129037,-39.090868
"2612307",-8.991600,-36.738946
"2612406",-8.365310,-36.549568
"2612455",-8.291051,-40.301857
"2612471",-7.849492,-38.175712
"2612505",-7.889568,-36.325295
"2612554",-8.223611,-40.571517
"2612604",-8.629726,-39.914356
"2612703",-7.824748,-35.882897
"2612802",-7.430434,-37.436517
"2612901",-8.809267,-35.906707
"2613008",-8.535920,-36.450638
"2613107",-8.328831,-36.148008
"2613206",-8.879959,-36.377583
"2613305",-8.455072,-35.842731
"2613404",-8.865556,-35.185096
"2613503",-7.865762,-38.745667
"2613602",-7.528019,-37.273107
"2613701",-8.023570,-35.104091
"2613800",-7.606153,-35.489955
"2613909",-8.036100,-38.369728
"2614006",-7.850467,-39.381538
"2614105",-8.210560,-37.337082
"2614204",-8.572017,-35.172043
"2614303",-7.618048,-39.522345
"2614402",-7.584851,-37.651329
"2614501",-7.891860,-35.754526
"2614600",-7.577552,-37.513681
"2614709",-8.347996,-36.270157
"2614808",-8.956799,-38.076491
"2614857",-8.745596,-35.229647
"2615003",-7.869438,-36.130455
"2615102",-9.077556,-36.630841
"2615201",-8.145318,-39.389211
"2615300",-7.533924,-35.340485
"2615409",-7.999022,-36.055725
"2615508",-7.758988,-35.160471
"2615607",-7.727799,-40.295005
"2615706",-7.849854,-38.066629
"2615805",-8.683872,-37.280279
"2615904",-7.688112,-37.263938
"2616001",-8.615014,-36.805319
"2616100",-7.975860,-38.989086
"2616183",-7.777649,-35.815468
"2616209",-7.890059,-35.982299
"2616308",-7.659526,-35.357224
"2616407",-8.150021,-35.287632
"2616506",-8.836205,-35.653305
"2700102",-9.266542,-37.898657
"2700201",-9.662968,-36.313516
"2700300",-9.749289,-36.641007
"2700409",-9.504745,-36.072488
"2700508",-9.382040,-35.564512
"2700607",-9.813497,-35.945209
"2700706",-9.706812,-37.100889
"2700805",-9.557402,-36.491784
"2700904",-9.817697,-37.188507
"2701001",-9.667595,-36.180992
"2701100",-9.223025,-36.039568
"2701209",-9.445672,-36.921557
"2701308",-9.393305,-36.160216
"2701357",-8.893552,-35.540489
"2701407",-9.814858,-36.282932
"2701506",-9.967232,-36.746385
"2701605",-9.125406,-37.528453
"2701704",-9.348056,-36.091199
"2701803",-9.462881,-37.368029
"2701902",-9.240916,-36.277498
"2702009",-9.629879,-36.582239
"2702108",-8.941830,-35.760051
"2702207",-9.642262,-35.808740
"2702306",-10.082367,-36.230385
"2702355",-9.629446,-36.788323
"2702405",-9.397360,-38.047575
"2702504",-9.382864,-37.069991
"2702553",-9.393442,-36.770273
"2702603",-9.890218,-36.662644
"2702702",-10.283322,-36.336296
"2702801",-9.245351,-35.763815
"2702900",-9.793073,-36.850276
"2703007",-8.954207,-35.896166
"2703106",-9.543378,-36.681825
"2703205",-10.139849,-36.620133
"2703304",-9.271785,-37.692195
"2703403",-9.652393,-37.227998
"2703502",-8.883654,-35.447135
"2703601",-9.083372,-35.297989
"2703700",-9.654773,-36.996056
"2703759",-9.921493,-36.097163
"2703809",-9.079463,-35.778786
"2703908",-8.962339,-35.536696
"2704005",-9.856500,-36.440717
"2704104",-9.799928,-36.735974
"2704203",-9.732386,-36.467731
"2704302",-9.522406,-35.711344
"2704401",-9.540972,-37.008555
"2704500",-8.951694,-35.269192
"2704609",-9.244010,-37.399024
"2704708",-9.715976,-35.906249
"2704807",-9.559323,-36.295585
"2704906",-9.472869,-36.403147
"2705002",-9.052115,-37.756622
"2705101",-9.104463,-35.581691
"2705200",-9.343608,-35.812351
"2705309",-9.336870,-36.863504
"2705408",-9.600612,-37.296127
"2705507",-9.290863,-35.923959
"2705606",-8.963029,-35.629055
"2705705",-9.531974,-37.259000
"2705804",-9.436513,-37.815202
"2705903",-10.056185,-36.793435
"2706000",-9.489223,-37.177428
"2706109",-9.127798,-37.363764
"2706208",-9.689362,-37.302480
"2706307",-9.418237,-36.605716
"2706406",-9.670960,-37.485406
"2706422",-9.240458,-38.047739
"2706448",-9.435551,-35.593636
"2706505",-9.255766,-35.500027
"2706604",-9.377626,-36.409414
"2706703",-10.231589,-36.482639
"2706802",-10.386751,-36.401819
"2706901",-9.613080,-36.003108
"2707008",-9.475983,-36.285644
"2707107",-9.524503,-37.725952
"2707206",-9.298757,-37.320294
"2707305",-9.025993,-35.426839
"2707404",-9.143653,-35.406657
"2707503",-10.122076,-36.737983
"2707602",-9.303268,-36.461229
"2707701",-9.481502,-35.864246
"2707800",-9.868827,-35.980204
"2707909",-9.612074,-35.829899
"2708006",-9.358372,-37.210876
"2708105",-9.128057,-36.191012
"2708204",-10.107840,-36.863499
"2708303",-8.987520,-36.039937
"2708402",-9.532623,-37.490525
"2708501",-9.249799,-35.634161
"2708600",-9.767109,-36.097305
"2708709",-9.230815,-35.406902
"2708808",-9.963672,-36.550513
"2708907",-9.580427,-35.844281
"2708956",-9.391053,-37.511236
"2709004",-9.557795,-36.422877
"2709103",-9.624859,-36.495224
"2709152",-9.964702,-36.371502
"2709202",-9.897283,-36.969258
"2709301",-9.120870,-36.014243
"2709400",-9.358170,-36.263867
"2800100",-10.166322,-36.921267
"2800209",-10.261278,-37.063965
"2800308",-10.994156,-37.094907
"2800407",-11.262480,-37.592155
"2800506",-10.787200,-37.331457
"2800605",-10.852867,-36.971391
"2800670",-11.120552,-37.597102
"2800704",-10.477681,-36.471703
"2801009",-10.766334,-37.500652
"2801108",-10.149061,-37.001909
"2801207",-9.712735,-37.913517
"2801306",-10.469689,-37.036704
"2801405",-10.363681,-37.710565
"2801504",-10.664823,-36.966346
"2801603",-10.266486,-36.899177
"2801702",-11.480680,-37.736442
"2801900",-10.348375,-37.195792
"2802007",-10.675957,-37.156749
"2802106",-11.248805,-37.398265
"2802205",-10.282566,-37.329725
"2802304",-10.522614,-37.590179
"2802403",-10.027327,-37.204016
"2802502",-10.693028,-36.971082
"2802601",-10.222688,-37.218809
"2802700",-10.455542,-36.554001
"2802809",-11.475556,-37.529694
"2802908",-10.685911,-37.421727
"2803005",-11.259068,-37.777456
"2803104",-10.106161,-37.143525
"2803203",-11.057588,-37.318255
"2803302",-10.553713,-36.903276
"2803401",-10.436935,-36.788601
"2803500",-10.902705,-37.664437
"2803609",-10.804542,-37.186167
"2803708",-10.660049,-37.596847
"2803807",-10.329222,-36.944419
"2803906",-10.672891,-37.287792
"2804003",-10.730405,-37.105232
"2804102",-10.593911,-37.340713
"2804201",-10.064155,-37.625385
"2804300",-10.384076,-36.959384
"2804409",-10.347840,-36.662271
"2804458",-10.358163,-37.504933
"2804508",-10.177739,-37.528039
"2804607",-10.466569,-37.240450
"2804706",-10.077394,-37.015977
"2804805",-10.863838,-37.145554
"2804904",-10.517779,-36.646795
"2805000",-10.624967,-37.680111
"2805109",-11.204934,-37.658825
"2805208",-10.563392,-37.758251
"2805307",-10.653598,-36.806013
"2805406",-9.851344,-37.711252
"2805505",-10.800889,-38.127621
"2805604",-9.913997,-37.422376
"2805703",-10.245332,-36.803335
"2805802",-11.034233,-37.800365
"2805901",-10.730623,-37.225285
"2806008",-10.504228,-37.429449
"2806107",-10.682411,-37.035536
"2806206",-11.062673,-37.480564
"2806305",-11.361800,-37.505863
"2806404",-10.287626,-36.635379
"2806503",-10.632042,-37.236081
"2806602",-10.773651,-36.982606
"2806701",-10.962216,-37.220431
"2806800",-10.782379,-37.574756
"2806909",-10.335841,-36.867417
"2807006",-10.399270,-37.363845
"2807105",-10.754290,-37.827762
"2807204",-10.575398,-37.125834
"2807303",-10.192723,-36.888449
"2807402",-11.041958,-38.003339
"2807501",-11.364982,-37.878864
"2807600",-11.400448,-37.662700
"2900108",-13.296569,-41.742894
"2900207",-8.817862,-39.308883
"2900306",-11.669103,-37.997831
"2900355",-10.562382,-38.037088
"2900405",-11.830189,-38.723952
"2900504",-13.400235,-42.061999
"2900603",-14.091819,-39.880862
"2900702",-12.113012,-38.403367
"2901007",-13.040884,-39.626296
"2901106",-12.420497,-38.718124
"2901155",-11.411509,-41.527303
"2901304",-12.733629,-41.215092
"2901353",-10.291364,-39.891621
"2901403",-11.996639,-44.647724
"2901502",-12.182478,-39.195468
"2901601",-10.406571,-38.294029
"2901700",-12.379527,-39.147208
"2901809",-10.597841,-40.365049
"2901908",-11.724461,-38.198090
"2901957",-13.820034,-39.751570
"2902054",-12.177951,-38.213174
"2902104",-11.213837,-39.075668
"2902203",-12.055431,-38.524994
"2902302",-13.084630,-39.069429
"2902500",-12.657125,-44.440230
"2902609",-11.964679,-40.158243
"2902658",-10.616472,-38.654344
"2902708",-11.030863,-43.366169
"2902807",-13.650485,-41.098092
"2903003",-11.970249,-42.116048
"2903102",-14.102480,-39.587949
"2903201",-12.009956,-45.520009
"2903235",-11.849229,-41.833031
"2903276",-11.536030,-39.096832
"2903607",-11.562367,-38.789804
"2903805",-12.777869,-40.654109
"2903904",-13.277147,-43.293387
"2904001",-12.776673,-41.802498
"2904050",-11.969278,-41.320414
"2904100",-12.741120,-42.722289
"2904209",-13.326230,-42.534706
"2904308",-13.075374,-39.850783
"2904407",-12.499374,-43.824764
"2904506",-12.086689,-42.465160
"2904753",-10.588126,-43.667630
"2904852",-12.565692,-39.193856
"2904902",-12.641781,-38.884134
"2905107",-11.141845,-40.291454
"2905305",-11.742913,-41.506072
"2905404",-13.507037,-38.980838
"2905503",-11.037122,-40.223584
"2905701",-12.665908,-38.206322
"2905800",-14.012501,-39.164119
"2905909",-9.551413,-43.174908
"2906006",-10.253809,-40.720007
"2906105",-13.096592,-44.203560
"2906204",-11.753777,-41.697374
"2906402",-11.871715,-39.191207
"2906501",-12.678372,-38.481201
"2906808",-10.730965,-39.474247
"2906824",-10.065357,-38.993415
"2906857",-11.685104,-39.818450
"2906873",-11.327452,-39.977302
"2907004",-12.036800,-37.937536
"2907202",-9.240251,-41.336482
"2907301",-12.732163,-39.364119
"2907400",-12.273133,-44.701646
"2907509",-12.332975,-38.416130
"2907558",-13.233462,-42.319417
"2907608",-11.154943,-42.104739
"2907707",-9.271707,-39.189110
"2907806",-10.513860,-38.452541
"2907905",-11.113238,-38.520942
"2908200",-12.507274,-38.998683
"2908309",-12.856053,-39.241935
"2908408",-11.519588,-39.257043
"2908507",-12.337865,-38.740052
"2908606",-11.826716,-37.680540
"2908804",-13.838346,-41.093652
"2908903",-12.213890,-38.786852
"2909109",-13.814776,-44.376230
"2909208",-10.264456,-37.959383
"2909307",-13.467029,-45.394992
"2909406",-11.711115,-44.327996
"2909505",-13.424003,-39.784462
"2909604",-11.507677,-38.167449
"2909703",-12.193995,-44.258845
"2909802",-12.684534,-39.119386
"2909901",-9.219289,-39.647414
"2910057",-12.601455,-38.282656
"2910107",-13.856283,-41.712103
"2910206",-12.911509,-39.169904
"2910305",-12.934872,-39.526335
"2910503",-12.072187,-38.045041
"2910602",-11.935593,-37.887807
"2910701",-10.465962,-38.915810
"2910750",-10.593623,-38.201348
"2910800",-12.189781,-39.037267
"2910859",-10.721936,-40.143447
"2911105",-11.016713,-45.755647
"2911204",-13.788685,-39.482691
"2911253",-11.508572,-39.751250
"2911303",-11.405093,-42.598086
"2911402",-9.194160,-38.416552
"2911600",-12.583004,-39.071970
"2911857",-10.746774,-38.314226
"2911907",-12.813496,-40.112323
"2912202",-13.383297,-41.337653
"2912400",-11.572804,-42.181964
"2912509",-12.859347,-42.359693
"2912608",-12.618262,-40.859932
"2912905",-13.975981,-39.626167
"2913002",-12.575885,-42.282694
"2913101",-11.576454,-41.916811
"2913200",-12.038551,-43.204764
"2913309",-11.731494,-39.149930
"2913408",-13.863066,-42.704146
"2913457",-13.870944,-39.205467
"2913705",-11.791395,-38.416123
"2913804",-12.306727,-39.326480
"2913903",-14.054873,-39.726505
"2914000",-12.202811,-39.786891
"2914109",-11.835874,-42.501842
"2914208",-13.230719,-40.052295
"2914307",-13.468639,-40.920822
"2914406",-12.248341,-41.583095
"2914505",-12.051146,-38.755562
"2914604",-11.312972,-41.841181
"2914703",-12.496738,-40.259216
"2915007",-13.091757,-41.040418
"2915353",-10.781472,-42.233978
"2915700",-13.766584,-39.667054
"2915908",-12.317136,-38.043156
"2916104",-12.892612,-38.656873
"2916500",-11.188421,-38.194782
"2916708",-13.448891,-39.898458
"2916856",-12.711213,-39.735052
"2916906",-13.487525,-40.153071
"2917003",-10.730727,-39.842684
"2917201",-13.837101,-41.390007
"2917300",-13.749453,-39.152487
"2917508",-11.139110,-40.559417
"2917607",-13.553880,-39.957039
"2917706",-10.032773,-40.074875
"2917805",-13.121359,-38.986144
"2917904",-11.597642,-37.594671
"2918100",-9.938991,-38.552569
"2918209",-13.324538,-39.584656
"2918308",-13.957972,-39.866660
"2918357",-11.224102,-41.567711
"2918407",-9.544498,-40.273118
"2918506",-10.947470,-41.859647
"2918605",-13.515641,-41.600287
"2918704",-13.641588,-40.292581
"2918753",-14.047295,-42.219603
"2918803",-13.166984,-39.346418
"2919009",-12.384519,-40.971942
"2919058",-13.460225,-40.282259
"2919108",-11.776248,-38.903340
"2919157",-11.499142,-41.785384
"2919207",-12.863213,-38.327272
"2919306",-12.424989,-41.337293
"2919504",-13.810688,-41.990849
"2919553",-12.193658,-45.989709
"2919603",-12.122258,-40.275182
"2919801",-13.108138,-42.692918
"2919900",-9.280878,-38.914624
"2919926",-12.741114,-38.642732
"2920106",-11.734849,-40.170878
"2920452",-11.128067,-44.108375
"2920502",-13.495182,-40.555233
"2920601",-12.822659,-38.938548
"2920809",-13.140047,-40.675298
"2921005",-12.482334,-38.155248
"2921054",-13.848844,-42.940068
"2921203",-11.421467,-40.623372
"2921302",-12.899946,-39.797586
"2921401",-10.780084,-40.716045
"2921500",-10.371220,-39.472831
"2921609",-11.750842,-43.040228
"2921708",-11.464875,-41.167060
"2921906",-13.065099,-41.474908
"2922052",-11.988394,-41.516978
"2922102",-11.954667,-40.562495
"2922201",-12.998539,-39.089611
"2922250",-12.211864,-43.498618
"2922300",-12.621549,-39.084512
"2922409",-13.311879,-39.506624
"2922508",-12.953858,-38.982707
"2922607",-13.660055,-39.173885
"2922656",-10.875065,-39.452043
"2922730",-11.622232,-39.638894
"2922755",-13.824994,-39.582809
"2922805",-13.046495,-40.034579
"2922854",-12.800116,-41.091235
"2922904",-11.305066,-38.555252
"2923035",-12.840873,-42.128664
"2923050",-10.368160,-38.449429
"2923100",-11.419550,-38.353951
"2923209",-12.283355,-42.734881
"2923308",-12.010973,-38.653141
"2923357",-10.844283,-41.139470
"2923506",-12.552429,-41.553922
"2923605",-13.519656,-42.240359
"2923704",-12.690719,-43.064445
"2923803",-10.616710,-37.900817
"2924009",-9.538036,-38.296805
"2924058",-11.870247,-39.604812
"2924108",-12.130857,-38.642600
"2924207",-10.063191,-37.950336
"2924306",-13.046040,-41.877448
"2924405",-10.007667,-43.116428
"2924603",-10.723772,-40.340944
"2924652",-11.878806,-39.901232
"2924678",-13.805445,-39.376851
"2924801",-11.693646,-40.603066
"2924900",-13.186496,-40.303187
"2925204",-12.355519,-38.248678
"2925253",-10.956680,-40.119473
"2925600",-11.296048,-41.998374
"2925758",-13.449235,-39.417648
"2925808",-11.059050,-39.763805
"2925907",-10.775518,-39.069652
"2925931",-11.378289,-40.111611
"2925956",-12.470227,-39.583276
"2926004",-9.598436,-42.254220
"2926103",-11.492276,-39.394932
"2926202",-11.623038,-45.217792
"2926301",-11.810989,-39.421329
"2926400",-13.633176,-43.049694
"2926509",-10.974235,-38.388805
"2926608",-10.769947,-38.495415
"2926707",-13.587144,-41.740545
"2926905",-13.134756,-42.147712
"2927002",-11.545306,-37.916103
"2927101",-9.218351,-38.683634
"2927200",-12.246619,-40.633205
"2927309",-12.885294,-38.758373
"2927408",-12.873420,-38.514764
"2927507",-11.939478,-38.979317
"2927606",-9.764176,-38.145476
"2927903",-13.284706,-39.848806
"2928000",-11.221795,-39.495773
"2928109",-13.218350,-44.379979
"2928208",-13.065657,-43.942383
"2928307",-11.974528,-38.861809
"2928406",-11.007987,-44.555833
"2928505",-12.734253,-39.572785
"2928604",-12.566878,-38.763070
"2928703",-13.006249,-39.226385
"2928802",-12.468078,-39.270083
"2928901",-12.804393,-45.490189
"2928950",-11.473766,-39.565842
"2929008",-12.674994,-38.998643
"2929057",-13.551946,-44.029673
"2929107",-12.839892,-39.095081
"2929206",-12.650808,-38.632045
"2929255",-11.061901,-41.694087
"2929305",-12.418064,-38.942475
"2929370",-11.440460,-39.918042
"2929404",-13.054075,-39.423370
"2929503",-12.516976,-38.497668
"2929602",-12.726367,-39.213966
"2929701",-11.565327,-38.588826
"2929750",-12.776266,-38.770354
"2929800",-10.911278,-40.390138
"2929909",-12.417698,-41.884755
"2930105",-10.477159,-40.112325
"2930154",-13.484295,-43.676195
"2930204",-10.115967,-41.640503
"2930303",-12.806269,-43.797591
"2930402",-12.105231,-39.372429
"2930501",-11.664163,-38.989826
"2930600",-11.436560,-40.254937
"2930709",-12.768227,-38.400820
"2930758",-12.855222,-43.474997
"2930766",-10.328224,-38.156417
"2930774",-9.663412,-40.865335
"2930808",-12.027620,-41.789614
"2930907",-12.479855,-44.155648
"2931053",-13.556042,-42.537536
"2931103",-11.950839,-39.088270
"2931202",-13.572671,-39.227909
"2931301",-11.875570,-40.789449
"2931400",-12.264385,-38.621726
"2931509",-11.476555,-38.955687
"2931608",-13.554404,-39.497486
"2931707",-12.390105,-38.599996
"2931905",-10.990764,-38.790884
"2932002",-9.903796,-39.460088
"2932101",-13.275977,-39.679320
"2932309",-14.096416,-39.521853
"2932408",-11.379039,-42.103513
"2932457",-10.567219,-41.237132
"2932804",-12.052173,-41.068969
"2932903",-13.347434,-39.193852
"2933000",-11.384046,-39.451733
"2933059",-11.599848,-40.054370
"2933109",-11.539902,-40.317185
"2933158",-11.121680,-41.030314
"2933174",-12.956015,-39.390919
"2933208",-13.006826,-38.695816
"2933406",-12.231382,-41.145974
"2933455",-11.808922,-43.906735
"2933505",-13.628543,-39.619219
"2933604",-10.998037,-42.781201
"5106315",-12.314956,-50.888078
"5107776",-10.333522,-50.792724
"5200829",-13.842472,-49.615386
"5203575",-13.571897,-49.863612
"5204656",-13.884808,-48.568129
"5204904",-13.000299,-46.514392
"5205307",-13.635064,-47.696151
"5207501",-13.813913,-49.086338
"5208103",-13.723003,-48.867596
"5208301",-13.264198,-46.518853
"5209408",-13.890021,-46.431938
"5212808",-13.996531,-49.396032
"5213087",-13.498749,-48.348939
"5213509",-13.294607,-46.923733
"5213772",-13.146412,-48.731748
"5214051",-13.798654,-50.203481
"5214101",-13.719076,-49.303872
"5214903",-13.800654,-47.010734
"5215256",-13.251007,-49.728701
"5218003",-13.292855,-49.231156
"5219605",-13.572475,-48.982079
"5219803",-13.536885,-46.486841
"5220207",-13.145630,-50.249137
"5221080",-13.682472,-47.237606
"5221452",-13.421287,-48.754213
"3500808",-21.934973,-51.395655
"3501301",-22.131505,-51.514920
"3502101",-20.835600,-51.329718
"3502408",-22.362024,-51.427779
"3515129",-21.800975,-51.472156
"3515806",-21.698445,-51.374276
"3517802",-21.086423,-51.279458
"3520442",-20.431429,-51.258979
"3521606",-21.484154,-51.346482
"3523008",-20.595074,-51.440568
"3526001",-21.448897,-51.435052
"3533205",-21.135299,-51.505213
"3539202",-22.479183,-51.619800
"3541406",-21.993150,-51.343125
"3548302",-21.824858,-51.370221
"3552908",-22.504880,-51.342287
"4200408",-26.764537,-51.612303
"4203006",-26.762549,-51.085459
"4203600",-27.413115,-51.244833
"4204152",-27.652068,-51.307928
"4205209",-27.284541,-51.421987
"4206702",-27.195611,-51.410711
"4206801",-27.092224,-51.370080
"4210050",-26.803210,-51.354471
"4215406",-26.895641,-51.428030
"4218509",-26.964667,-51.449555
"4300002",-31.062787,-51.357181
"4300661",-28.595340,-51.505466
"4300802",-28.882717,-51.316383
"4301651",-29.385275,-51.488981
"4301800",-27.723286,-51.438667
"4301909",-30.373924,-51.357611
"4302105",-29.125719,-51.552065
"4304622",-28.152703,-51.389068
"4304689",-29.705953,-51.357128
"4304804",-29.321790,-51.504597
