"id","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","user","name","x","verified","followers","image","siglapartido","deputadosfederais","senadores","ministrosbolsonaro","midia","governador","prefeitocapitais","candidatospresidente18","presidentes","partidos","comentaristaspoliticos","outrospoliticos","jornalistacolunista","canaisyoutube","justica","artistas","esporte","local","size","group","important"
"13124602",22.7,21.76,16.15,12.13,8.63,5.51,3.75,2.34,1.56,0.97,0.82,0.59,0.62,0.47,0.5,0.56,0.42,0.3,0.16,0.05,"delucca","William De Lucca",3.87379307748929,1,36493,"1091726737468211200/CqRARHuI_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,27.8658609084058,1,0
"15493318",12.43,14.96,14.42,12.92,11.2,9.12,7.27,5.67,3.67,2.55,1.77,1.04,0.78,0.7,0.55,0.41,0.3,0.14,0.06,0.03,"hmcpedro","Pedro HMC",12.5387438716087,1,35804,"1122357361665093632/eQEwdXvY_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,27.6838870307357,1,0
"34586817",16.8,17.82,14.76,11.75,9.06,6.82,5.12,3.68,2.58,1.8,1.45,1.18,1.18,1.09,1.22,1.31,1.26,0.81,0.3,0.04,"emirsader","Emir Sader",8.71391932530825,0,35295,"1126454378/Captura_de_tela_2010-08-08__s_10.02.11_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.5479485902828,1,0
"14499351",17.06,18.89,16.18,12.8,9.38,6.38,4.64,3.09,2.02,1.52,1.3,1.08,0.92,0.89,0.91,1.04,0.84,0.59,0.35,0.13,"Cecillia","Cecília Olliveira",8.8438131738629,1,35155,"1015671219620704258/olEb4PIa_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.5103298950139,1,0
"386820805",16.55,17.11,14.92,12.15,9.38,6.86,5.07,3.82,2.64,1.96,1.52,1.29,1.07,1.1,1.01,1.14,1.04,0.74,0.45,0.17,"assimdisseojoao","Lobista dos Liquidificadores",10.7430671243253,0,35033,"1055889138786930688/76Co1zu9_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,27.477466365643,1,0
"182573469",25.47,22.94,17.09,11.68,7.85,5,3.14,1.84,1.17,0.77,0.57,0.42,0.38,0.37,0.41,0.33,0.27,0.17,0.08,0.02,"lolaescreva","Lola Aronovich",2.42751471615568,1,35017,"721411379161341952/ENrPGfeH_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,27.4731507383176,1,0
"223474750",18.09,19.01,16.42,12.64,9.44,6.77,4.66,3.17,1.99,1.46,1.06,0.9,0.78,0.76,0.74,0.76,0.59,0.49,0.2,0.07,"mizanzuk","Ivan Mizanzuk",8.88576877805802,1,34402,"930524786601746432/uQUJscU1_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.3062626909933,1,0
"66370407",14.32,18.79,16.16,12.83,9.71,6.69,4.81,3.56,2.57,1.96,1.54,1.34,1.17,1.15,1.04,0.99,0.69,0.42,0.22,0.06,"Jujuca1987","Joanna Maranhão",9.07935787170301,1,33422,"1049405676324311041/8_Kyj7Hu_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,27.0361676301653,1,0
"805928174450339840",11.6,15.59,13.97,11.82,9.5,7.38,5.55,4.33,3.22,2.6,2.2,2.13,1.99,2.01,1.93,1.86,1.26,0.76,0.26,0.05,"ultrajano","Ultrajano",12.9658033190074,0,31534,"968870838735949824/K_1mQX1p_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,26.5005521143808,1,0
"1050174967298629633",19.73,19.58,15.93,12.69,9.93,6.84,5.17,2.82,1.98,1.23,0.89,0.65,0.51,0.54,0.38,0.39,0.34,0.17,0.15,0.08,"HaddadDebochado","Haddad Debochado",7.56250927875459,0,30605,"1057950077690490880/Ww_CDfNF_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,26.2291247942356,1,0
"22864100",17.16,17.27,13.26,10.42,7.94,5.62,4.67,3.86,3.14,2.59,2.14,1.61,1.57,1.49,1.54,1.78,1.82,1.31,0.66,0.14,"DeputadoFederal","Paulo Pimenta",11.1832363320248,1,30506,"1018669769736769537/PxrjZttx_bigger.jpg","PT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.1998775342359,1,0
"3317555339",18.33,19.33,16.71,12.56,9.38,6.2,4.31,2.81,1.69,1.32,1.02,0.88,0.86,0.87,0.87,0.95,0.81,0.62,0.34,0.15,"nadanovonofront","Não Aplicável",8.14553304961083,0,30390,"746360887452311552/JrPXQGQY_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,26.165527396948,1,0
"918951093358428160",16.25,18.03,16.8,13.01,10.14,7.19,5.01,3.26,2.03,1.4,1.12,0.9,0.79,0.76,0.83,0.8,0.75,0.57,0.28,0.1,"meteoro_br","Meteoro BR",8.67386310971354,0,30271,"918953676831711232/p-RcGItJ_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,26.1301979422329,1,0
"15675149",13.78,18.2,16.6,13.24,10.08,7.18,4.9,3.27,2.4,1.58,1.34,1.04,0.95,1.04,0.99,1.19,1,0.73,0.37,0.12,"demori","Leandro Demori",9.82779135866665,1,29922,"1122964511722545152/uKbDw4UO_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,26.0260477253894,1,0
"131286287",14.28,15.08,13.12,10.81,8.86,7,6.06,4.81,3.83,2.98,2.38,1.91,1.73,1.6,1.53,1.39,1.14,0.72,0.47,0.29,"minc_rj","Carlos Minc",12.7516774300525,0,29756,"1049399256438775808/_ENrAFhr_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,25.9762248741635,1,0
"27703690",19.47,20.81,17.07,13.07,9.69,6.04,4.05,2.51,1.41,1.08,0.75,0.61,0.45,0.52,0.52,0.61,0.63,0.43,0.21,0.06,"samiabomfim","Sâmia Bomfim",5.24908432278485,1,29553,"1120703499292028928/CCGBwMXm_bigger.png","PSOL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.9150444308441,1,0
"838099262",9.3,14.91,14.72,12.58,10.68,7.99,6.23,4.9,3.58,2.68,2.39,1.9,1.62,1.52,1.48,1.34,1.1,0.65,0.34,0.09,"patriciapillar","Patricia Pillar",13.7918851958359,1,28419,"839820668778725376/FNr5zkL6_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,25.5680192271885,1,0
"799260530",18.92,18.5,15.97,12.77,9.9,6.67,4.8,3.15,1.95,1.4,1.06,0.8,0.69,0.76,0.73,0.78,0.63,0.37,0.12,0.02,"MottaTarcisio","Tarcísio Motta",7.49369596356806,1,27660,"1050113773909016577/sS0PO9eR_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,25.3305618265612,1,0
"109337521",17.53,18.99,15.31,11.45,9.04,6.47,5.08,3.46,2.5,1.55,1.28,0.98,0.9,0.92,0.98,1.14,1.08,0.84,0.42,0.08,"marciatiburi","Marcia Tiburi",8.94245357302388,1,27469,"1105632789989412865/-9x3XJhO_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,25.2701237970188,1,0
"924978508224516096",23.51,21.89,16.33,11.65,8.36,5.4,3.54,2.14,1.19,0.87,0.74,0.52,0.45,0.47,0.61,0.78,0.72,0.5,0.28,0.05,"GuajajaraSonia","Sonia Guajajara",5.07506947835864,1,27422,"1049381393808183296/lGaxgXfA_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,25.2552086846763,1,0
"971415379103842304",14.83,18.63,16.63,13.41,9.8,6.94,4.93,3.27,2.07,1.49,1.17,1.15,0.94,0.95,0.82,0.97,0.94,0.58,0.39,0.09,"amandafaudi","Amanda Audi",9.31025683089417,1,27350,"1118672721980940289/E6xCe82w_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,25.2323269150093,1,0
"60640635",14.81,16.13,13.6,11.56,8.92,6.75,5.36,4.26,3.15,2.36,1.89,1.42,1.53,1.46,1.45,1.65,1.81,1.16,0.6,0.15,"uneoficial","UNE",11.7619290087539,1,26615,"860571598335692800/PvUk-vDo_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24.996411214107,1,0
"163296619",19.65,18.88,14.16,10.82,8.47,6.04,4.63,3.63,2.46,1.89,1.58,1.2,1.18,1.1,1.22,1.06,1.04,0.65,0.24,0.12,"palmeriodoria","Palmério Dória",7.83146412304888,0,25747,"1053953268/palmerio_doria_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,24.7121438183887,1,0
"16682832",19.06,19.03,15.91,12.06,8.66,6.4,4.69,3.72,2.86,1.84,1.38,0.84,0.82,0.66,0.63,0.53,0.45,0.29,0.13,0.04,"claraaverbuck","Clara Averbuck",8.01698631597967,1,25402,"1111164651193229312/3K7GEUIM_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,24.5973828961467,1,0
"25562342",17.85,17.45,13.37,10.45,8.26,5.89,4.67,3.85,2.97,2.3,1.84,1.55,1.61,1.54,1.56,1.75,1.66,0.99,0.36,0.1,"pauloteixeira13","Paulo Teixeira",10.6126673367494,1,25256,"1049449267130232833/Y9Pi_R8N_bigger.jpg","PT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24.5485044334872,1,0
"24043827",17.6,18.03,14.01,10.81,8.69,6.42,5.33,3.88,2.78,2.07,1.72,1.41,1.35,1.26,1.33,1.3,1.13,0.61,0.24,0.04,"rvianna","rodrigo vianna",9.39322292947915,0,24903,"893814554349776896/oeR9tzej_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,24.4295422802972,1,0
"179057277",13.17,17.3,15.27,13.07,10.16,7.24,5.26,3.72,2.79,1.94,1.64,1.19,1.3,1.19,1.21,1.23,1.09,0.71,0.38,0.13,"aeciodepapelao","Aécio de Papelão",10.9567913496873,0,24770,"1056762923815759872/ZvgkP7Wg_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,24.3844293194715,1,0
"2203347306",18.51,16.23,13.61,11.32,9.15,7.2,5.7,3.89,2.85,2.21,1.53,1.27,1.18,1,1.14,0.97,0.91,0.76,0.33,0.26,"exuliane","Juliane com e de exu 🏳️‍🌈",12.8152686713078,0,24662,"1121346155198259200/lWS4CmHl_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,24.3476772844452,1,0
"58008595",21.41,20.67,14.98,11.3,8.04,5.97,4.32,3.04,2.1,1.32,1.1,0.91,0.83,0.74,0.93,0.85,0.87,0.39,0.18,0.04,"stanleyburburin","Stanley Burburinho",5.27394483842542,0,24490,"1192376601/CHE_2020_IIOK_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,24.2889241091454,1,0
"26932840",17.26,17.18,13.53,10.78,8.5,6.97,5.49,4.23,3.22,2.4,1.79,1.46,1.35,1.39,1.28,1.16,1.06,0.66,0.23,0.08,"BlogdoMiro","Blog do Miro",8.949298911716,0,23964,"1196027372/49308_100001676127701_7775185_q_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,24.1075237373655,1,0
"3387706750",38.06,19.79,13.91,9.12,6.56,4.26,2.8,1.66,0.94,0.64,0.5,0.34,0.27,0.31,0.23,0.24,0.18,0.13,0.04,0.03,"depretas","Gabi Oliveira",2.8761779598503,0,23835,"1046555117133189120/ADoFYZv4_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,24.0626312368813,1,0
"54336513",18.14,18.44,14.06,11.32,8.3,6.08,4.71,3.51,2.41,1.83,1.52,1.18,1.36,1.22,1.39,1.61,1.63,1,0.27,0.04,"CUT_Brasil","CUT Brasil",8.73612385029454,0,23759,"1111623646391488513/hbCNPYa4_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24.0361070731357,1,0
"75031882",16.03,16.63,13.33,11.17,8.64,6.61,5.33,3.95,2.92,2.17,1.7,1.46,1.44,1.37,1.65,1.98,1.97,1.17,0.41,0.08,"PTnaCamara","PT na Câmara #LulaLivre",11.8406547731889,1,23189,"980823753646051328/xO5aW3Yj_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.835349769195,1,0
"20294499",11.22,16.62,16.63,14.48,11.49,8.12,5.86,4.02,2.3,1.56,1.24,1.05,0.89,0.9,0.89,0.89,0.87,0.61,0.27,0.1,"henrybugalho","Henry Bugalho",11.5652050447962,0,22977,"644240891226402817/HRs6mF1K_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,23.7598430791696,1,0
"701587681",33.27,21.2,14.69,10.16,7.19,4.37,3.04,1.77,1.14,0.73,0.48,0.34,0.4,0.28,0.27,0.2,0.21,0.13,0.09,0.04,"FministaCansada","Feminista Cansada",2.71983210270878,0,22664,"378800000693074674/6b87ac37b2f890eec04d820d502f6dd5_bigger.jpeg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.6475100699725,1,0
"28436011",12.32,16.48,15.18,12.04,9.8,6.82,5.33,3.96,3.12,2.49,2.03,1.64,1.47,1.61,1.44,1.49,1.35,0.77,0.46,0.18,"RitaLisauskas","Rita Lisauskas",12.4970469903894,1,21997,"1116674723935608832/7a9EgO42_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,23.4046324384697,1,0
"2811052697",23,21.54,17.03,12,8.79,5.4,3.63,2.24,1.27,0.95,0.71,0.54,0.45,0.36,0.46,0.54,0.5,0.29,0.2,0.11,"jovensreacinhas","Jovens Reacionários",4.4454326199667,0,21978,"1078243231161348096/dQ-pu2C4_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.3976424076427,1,0
"192578825",15.34,12.08,8.73,6.73,5.74,4.91,5.1,5.19,4.91,4.51,3.91,3.69,2.89,2.99,2.72,2.65,2.86,2.6,1.5,0.95,"CheZeGuevara","⭐Che  LulapeloBrasil",13.4986593896196,0,21868,"1052172109403672576/5jHwmcXI_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.3570944255985,1,0
"218229279",23.57,22.33,16.23,11.13,7.4,4.66,2.89,1.92,1.34,0.92,0.75,0.61,0.71,0.7,0.97,1.28,1.33,0.9,0.29,0.07,"mtst","MTST",4.59887274106169,1,21797,"1051590443048292363/m5iZmkZf_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.3308502888406,1,0
"87677475",16,16.65,13.18,10.8,8.69,6.45,5.09,3.77,2.89,2.14,1.81,1.47,1.45,1.57,1.82,2.08,2.17,1.34,0.55,0.09,"PTnoSenado","PT no Senado",12.0367490662261,1,21658,"1121055743459852289/7pTxXBWD_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.2793054530025,1,0
"61084342",20.69,21.57,16.71,12.06,8.54,5.49,3.9,2.63,1.51,1.16,1.02,0.68,0.71,0.77,0.68,0.69,0.55,0.34,0.18,0.13,"rehventura","Renata Ventura",4.90760034153345,0,21558,"992754540394016768/5HqJODTd_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.242086276497,1,0
"22089856",12.46,17.15,16.46,13.81,10.68,7.83,5.4,3.64,2.82,1.98,1.38,1.23,0.92,0.94,0.82,0.87,0.71,0.55,0.3,0.04,"manubarem","Manuela Barem",12.6541465010385,1,21521,"1116834111111430144/a5yGTB_K_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,23.2282860118486,1,0
"2220426235",31.02,21.02,15.29,10.13,6.98,4.54,3,1.96,1.33,0.87,0.64,0.47,0.48,0.46,0.45,0.42,0.4,0.37,0.13,0.05,"anarcobs","Roberta",4.18098407145649,0,21338,"1123093848975204352/XxKYRw19_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.1597970514574,1,0
"78139021",13.52,15.41,12.32,10.66,8.92,6.97,5.99,4.96,4,2.88,2.22,1.68,1.65,1.7,1.72,1.9,1.83,1.19,0.41,0.09,"ptnacional","PT Nacional - Brasil",13.3905278900189,0,21126,"483677879708811264/4WyV8a00_bigger.jpeg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.079963281446,1,0
"385729848",27.61,22.83,16.05,10.71,7.77,4.55,2.99,1.96,1.17,0.81,0.57,0.42,0.41,0.48,0.38,0.43,0.41,0.23,0.15,0.08,"anacronices","Rosa de Nagasaki",2.35604795344041,0,21068,"1114180617338597376/fV6u_vwb_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.0580289844145,1,0
"237432120",13.93,16.04,13.62,10.87,8.98,6.65,5.14,4.42,3.28,2.62,2.18,1.99,1.79,1.75,1.83,1.72,1.55,0.93,0.54,0.18,"MiguelNicolelis","Miguel Nicolelis",12.719753709173,0,21068,"824820686447337472/uhoNVfwZ_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,23.0580289844145,1,0
"14203427",21.39,21.15,17.22,12.14,8.69,5.59,3.69,2.37,1.56,1.07,0.74,0.71,0.62,0.58,0.59,0.58,0.58,0.4,0.24,0.08,"carapanarana","Carapanã",5.28166334066301,0,20689,"1113974279576666112/VZRXHV29_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,22.9136992930183,1,0
"28807930",16.52,19.35,16.58,12.08,9.13,5.9,4.24,3.34,2.69,2.19,1.52,1.35,1.07,1.07,1.07,0.74,0.59,0.42,0.11,0.02,"millylacombe","Milly Lacombe",8.53841617463809,1,20520,"829295305208262656/zoQ6oDeH_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,22.8487726850908,1,0
"1028620936176656384",22.13,21.26,16.88,12.29,8.74,5.67,4,2.59,1.36,1.06,0.82,0.69,0.59,0.57,0.43,0.41,0.26,0.16,0.07,0.02,"Debora_D_Diniz","Debora Diniz",5.03429051266315,1,20293,"1112393666583281665/9ysGLmd3_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,22.7610001370286,1,0
"57771039",19.69,19.89,15.65,11.22,8.42,6.19,4.73,3.51,2.1,1.57,1.24,0.93,0.98,0.82,0.86,0.87,0.76,0.37,0.19,0.02,"renato_rovai","Renato Rovai",6.13221523361794,1,20138,"1850842030/Forum_10_minha_foto_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,22.7006906086947,1,0
"477166288",23.51,20.78,15.96,12.05,8.92,5.6,3.88,2.53,1.4,0.99,0.77,0.67,0.52,0.55,0.5,0.49,0.44,0.23,0.12,0.07,"aureacarolinax","Áurea Carolina",4.05364313594056,1,19871,"1113138848538783744/frmbhl82_bigger.png","PSOL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,22.596072767841,1,0
"965380067131092992",17.44,19.89,16.69,12.76,9.62,6.67,4.5,2.99,2,1.44,1.17,0.95,0.71,0.71,0.74,0.64,0.5,0.34,0.15,0.09,"_pinheira","Rosana Pinheiro-Machado",8.08194166632306,1,19531,"1088607357796528128/h2TcMfST_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,22.46148608113,1,0
"56566321",10.68,15.91,15.77,12.84,10.31,7.42,5.42,3.91,2.82,2.01,1.87,1.64,1.65,1.49,1.64,1.68,1.57,0.84,0.4,0.11,"NPTO","Celso Rocha de Barros",13.1637932385551,1,19415,"473450670096261121/mLGTHnh0_bigger.jpeg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,22.4152111085381,1,0
"3003600214",29.62,22.22,16.84,11.3,7.36,4.52,2.59,1.51,0.9,0.61,0.37,0.34,0.26,0.22,0.3,0.3,0.3,0.23,0.1,0.09,"spartakusvlog","spartakus",2.81526106806166,1,18720,"1082813979720904710/9ilNhuaf_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,22.134026381804,1,0
"1660695121",26.1,23.1,16.62,11.13,8.09,4.92,3.29,1.82,1.19,0.75,0.64,0.39,0.38,0.47,0.31,0.32,0.26,0.15,0.08,0.01,"PatoCorporation","O Pato Conje do Karl Marx #LulaLivre",1.95745629997516,0,17797,"955856678578216961/lQTME25x_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,21.7496242908512,1,0
"134167677",19.03,18.74,13.92,10.51,7.42,5.28,3.74,2.5,1.94,1.47,1.38,1.37,1.31,1.51,1.76,2.4,2.63,1.97,0.89,0.23,"czmartins","Cristiano Z. Martins",11.9135936128407,1,17429,"867070759927246848/qoad-Y0y_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,21.5926565469072,1,0
"174396298",17.83,18.55,14.13,10.88,8.17,5.97,4.66,4.27,3.35,2.31,2.05,1.4,1.28,1.07,1.37,1.14,0.87,0.49,0.18,0.05,"hilde_angel","Hildegard Angel",8.89426731754949,0,17268,"1065348758131625986/cPHEpJP8_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,21.5232880372346,1,0
"631293447",10.78,15.76,15.13,12.34,10.07,7.13,5.58,4.45,3.09,2.44,2.11,1.72,1.75,1.63,1.62,1.64,1.32,0.97,0.34,0.12,"mariomagalhaes_","Mário Magalhães",13.3160187036002,1,17141,"1121502276680650752/2CSdkWA2_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,21.4682639530553,1,0
"80588528",19.71,19.24,15.54,12.17,9.19,6.4,4.71,3.24,2.14,1.59,1.32,1.05,0.76,0.81,0.62,0.56,0.48,0.27,0.15,0.05,"mariellefranco","Marielle Franco",6.71210815459176,1,16705,"830909179674165248/Rau_w2l2_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,21.2772679364064,1,0
"747509369223393280",17.11,20.13,18.01,13.53,9.4,6.29,4.38,2.78,1.97,1.18,0.9,0.83,0.52,0.58,0.55,0.62,0.55,0.4,0.19,0.05,"delarabru","Bruna de Lara",7.2727893281452,1,16589,"1104889668527710208/ikfx1EDF_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,21.2258938211299,1,0
"87021796",21.29,20.63,14.91,10.78,8.07,5.17,3.9,2.65,1.92,1.49,1.23,0.96,1.06,1.07,1.05,1.23,1.29,0.92,0.27,0.1,"erikakokay","Erika Kokay",7.4883655788633,1,16545,"1092955038329262080/hl3vdtfW_bigger.jpg","PT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.2063444430034,1,0
"31995106",10.55,15.45,15.8,12.77,10.07,7.36,5.44,4,2.74,2.23,1.87,1.66,1.57,1.48,1.56,1.79,1.72,1.22,0.51,0.21,"pirescarol","Carol Pires",14.284386469766,1,16520,"1121563285483085824/bLCGuviR_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,21.1952213967341,1,0
"65720380",16.58,20.01,16.97,13.27,9.57,6.29,4.45,3.15,1.81,1.36,1.13,0.86,0.75,0.82,0.69,0.86,0.75,0.46,0.18,0.06,"Glauber_Braga","Glauber Braga",7.10034979598016,1,16431,"1049624134257393664/sqnME0VI_bigger.jpg","PSOL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.1555320240697,1,0
"46222364",17.03,16.88,12.95,9.68,7.44,5.91,4.95,4.38,3.31,2.69,2.14,1.88,1.68,1.85,1.95,1.89,1.73,1.09,0.47,0.12,"pmoreiraleite","Paulo Moreira Leite",12.3628472923508,0,16404,"623557490920321024/aKiiBjD7_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,21.1434631011957,1,0
"342836049",16.18,18.28,15.76,12.41,8.91,6.5,4.62,3.57,2.58,1.74,1.38,1.26,1.3,1.14,1.07,1.26,1.11,0.56,0.28,0.09,"MarcioPochmann","Marcio Pochmann",8.56265226682821,0,16001,"1078315299794051073/qPL7AAcz_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,20.9617279894775,1,0
"23485611",14.33,19.71,18.71,13.71,10.48,6.78,4.69,2.83,1.86,1.18,0.99,0.93,0.7,0.61,0.66,0.65,0.51,0.39,0.22,0.06,"tatikmd","Tatiana Dias",8.3196599730939,1,15808,"1082249681424531456/HoGTSvwe_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,20.8736116799982,1,0
"2444376402",22.39,23.72,17.53,12.53,8.37,5.15,3.1,1.86,1.26,0.87,0.62,0.48,0.48,0.34,0.36,0.42,0.29,0.15,0.08,0.02,"Haddad_Femando","Haddad Tranquilão",2.36466232072227,0,15768,"1039619586235228160/iixnEGxL_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,20.8552596228917,1,0
"208112870",23.06,19.57,14.01,10.42,7.7,5.42,3.97,3.19,2.61,1.83,1.43,1.08,1.19,1.06,1.03,0.95,0.81,0.4,0.21,0.05,"turquim5","Turquim",5.77177844206847,0,15575,"448128419151106049/ngXqnZLm_bigger.jpeg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,20.7662720509124,1,0
"115135583",26.27,22.06,15.99,10.87,8.03,5,3.57,1.88,1.33,0.95,0.72,0.51,0.51,0.43,0.49,0.41,0.43,0.29,0.14,0.11,"calulabarros","Carol Lula Barros",2.78645805640637,0,15437,"1120785251658280961/RvvMs_7o_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,20.7021918985168,1,0
"2613749605",22.18,19.71,14.26,10.33,7.41,4.68,3.28,2.52,1.97,1.41,1.25,1.02,1.12,1.18,1.48,1.92,2.12,1.4,0.62,0.14,"wadih_damous","Wadih Damous",8.79682974832553,1,15227,"1052883040890957824/nS0rJem1_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,20.6039417452635,1,0
"4550317786",23.69,20.88,15.15,11.36,7.99,5.48,3.87,2.42,1.5,0.95,0.88,0.71,0.67,0.69,0.75,1.02,0.98,0.62,0.32,0.06,"DilmaResiste","Dilma Resistente",5.4329271799959,0,15129,"1033468459210792960/GdluDE9b_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,20.557782369716,1,0
"2389335901",19.8,20.82,15.9,12.13,8.77,5.71,3.96,2.84,2.03,1.39,1.23,1,0.93,0.77,0.71,0.75,0.66,0.38,0.17,0.05,"MudaMais","Muda Mais",5.18402634908768,0,15107,"1113220008547618816/Sj90Aua1_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,20.5473926809154,1,0
